mean_small,mean_large,difference
2415.8,2666.7,250.9
2445,2669.4,224.4
2359,2669.4,310.4
2414.2,2669.4,255.2
2491,2660.6,169.6
2433,2666.2,233.2
2409.3,2660.6,251.3
2412.4,2669.4,257
2498.1,2662.9,164.8
2454.7,2669.4,214.7
2374.8,2667.1,292.3
2532.8,2654,121.2
2450.8,2657.4,206.6
2369.3,2669.4,300.1
2391.8,2669.4,277.6
2482.5,2668.8,186.3
2438.1,2669.4,231.3
2425.7,2658,232.3
2520.6,2653.9,133.3
2486.6,2650.3,163.7
2499.5,2666.5,167
2415,2667.1,252.1
2499.4,2669.4,170
2319.3,2669.4,350.1
2374.1,2669.4,295.3
2416.8,2669.4,252.6
2434.7,2657.4,222.7
2441.1,2666.2,225.1
2443.2,2658,214.8
2491.7,2651.4,159.7
2422.1,2669.4,247.3
2347.9,2669.4,321.5
2456.1,2669.4,213.3
2470.8,2657.4,186.6
2507.3,2658,150.7
2401.8,2668.8,267
2418.4,2652.4,234
2333.2,2669.4,336.2
2422.7,2669.4,246.7
2353.6,2669.4,315.8
2402.7,2669.4,266.7
2440.9,2669.4,228.5
2397.4,2669.4,272
2471.7,2669.4,197.7
2359.4,2669.4,310
2449.2,2667.1,217.9
2401.4,2658,256.6
2436.1,2669.4,233.3
2385.5,2669.4,283.9
2423.6,2669.4,245.8
2482.9,2666.2,183.3
2514.7,2641,126.3
2468.7,2658,189.3
2403.4,2669.4,266
2404.4,2669.4,265
2447.5,2669.4,221.9
2462.3,2655.3,193
2308.9,2669.4,360.5
2402.5,2666.5,264
2458.2,2664.7,206.5
2338.6,2669.4,330.8
2369,2669.4,300.4
2406.2,2669.4,263.2
2384.1,2669.4,285.3
2418.2,2664.7,246.5
2383.6,2669.4,285.8
2415.1,2669.4,254.3
2500.2,2652.7,152.5
2378.2,2669.4,291.2
2308.4,2669.4,361
2361.9,2666.5,304.6
2307.8,2669.4,361.6
2418.4,2658,239.6
2420.9,2669.4,248.5
2459.7,2664.7,205
2413.3,2655.3,242
2420.2,2669.4,249.2
2355.2,2669.4,314.2
2416.1,2658,241.9
2386.5,2669.4,282.9
2365.8,2669.4,303.6
2431.9,2666.5,234.6
2424.7,2657.4,232.7
2386.5,2657.4,270.9
2382.2,2664.7,282.5
2396.2,2669.4,273.2
2454.1,2665.9,211.8
2437,2669.4,232.4
2429.6,2665.9,236.3
2428,2665.9,237.9
2430.5,2665.9,235.4
2428.1,2666.2,238.1
2399,2669.4,270.4
2420.6,2666.5,245.9
2354.6,2669.4,314.8
2412.7,2665.9,253.2
2318,2655.3,337.3
2346.7,2669.4,322.7
2295,2669.4,374.4
2433.9,2669.4,235.5
2385.2,2669.4,284.2
2449.8,2669.4,219.6
2402.6,2666.1,263.5
2423.8,2666.7,242.9
2460.1,2669.4,209.3
2429.3,2669.4,240.1
2375.3,2669.4,294.1
2356,2666.5,310.5
2465,2657.4,192.4
2448.5,2658.5,210
2438.6,2655.3,216.7
2308.5,2669.4,360.9
2412.6,2664.7,252.1
2475.8,2664.7,188.9
2463.9,2657.4,193.5
2377.2,2657.4,280.2
2465.6,2653.6,188
2467.4,2663.5,196.1
2481.5,2662.7,181.2
2424.9,2665.9,241
2480.7,2665.9,185.2
2386.8,2664.7,277.9
2368.7,2669.4,300.7
2488.4,2665.5,177.1
2481,2647.4,166.4
2497.2,2650.3,153.1
2460.8,2666.7,205.9
2369,2666.7,297.7
2340.9,2669.4,328.5
2476.6,2662.4,185.8
2357.6,2669.4,311.8
2344.8,2669.4,324.6
2391,2668.8,277.8
2381.6,2669.4,287.8
2445,2669.4,224.4
2467.4,2665.3,197.9
2382.7,2669.4,286.7
2358,2665.9,307.9
2396.9,2664.7,267.8
2446.6,2643.3,196.7
2491.4,2658.4,167
2403,2666.1,263.1
2484.6,2652.4,167.8
2411.4,2669.4,258
2367.2,2669.4,302.2
2511.3,2650.8,139.5
2472.4,2667.1,194.7
2383.4,2669.4,286
2460.9,2667.1,206.2
2380.7,2669.4,288.7
2371,2669.4,298.4
2408.5,2669.4,260.9
2359.7,2669.4,309.7
2498,2649.2,151.2
2396.2,2669.4,273.2
2410,2669.4,259.4
2365,2669.4,304.4
2441.2,2669.4,228.2
2465.4,2665.9,200.5
2404.9,2667.1,262.2
2468.3,2662.6,194.3
2416.1,2669.4,253.3
2366.2,2669.4,303.2
2423.9,2667.1,243.2
2375.6,2669.4,293.8
2497.6,2669.4,171.8
2414.8,2669.4,254.6
2476.5,2666.7,190.2
2423.9,2667.1,243.2
2460.8,2655.3,194.5
2412.6,2664.7,252.1
2386.9,2669.4,282.5
2437.3,2664.7,227.4
2400.1,2669.4,269.3
2376.5,2658,281.5
2466.1,2666.5,200.4
2400,2667.1,267.1
2407.4,2669.4,262
2481.8,2658,176.2
2438.3,2666.5,228.2
2370.8,2669.4,298.6
2431,2669.4,238.4
2372.8,2669.4,296.6
2383.6,2669.4,285.8
2515.3,2665.3,150
2416.3,2655.3,239
2397.4,2669.4,272
2382.1,2669.4,287.3
2482.8,2668.8,186
2346.8,2666.2,319.4
2409.6,2669.4,259.8
2445.2,2669.4,224.2
2415.5,2666.5,251
2407.1,2666.7,259.6
2502.9,2661.8,158.9
2514.7,2660.4,145.7
2407.3,2666.7,259.4
2362.6,2669.4,306.8
2386,2669.4,283.4
2384.7,2669.4,284.7
2501.4,2666.2,164.8
2366.4,2665.9,299.5
2405.1,2666.2,261.1
2458,2666.5,208.5
2415.1,2657.4,242.3
2375.4,2669.4,294
2425.6,2669.4,243.8
2419.7,2658,238.3
2398.7,2666.5,267.8
2428.8,2668.8,240
2423.9,2669.4,245.5
2448,2664.7,216.7
2432.8,2655.3,222.5
2456.2,2664.7,208.5
2415.2,2660.6,245.4
2447.7,2666.7,219
2331.3,2669.4,338.1
2478.3,2650,171.7
2419.7,2669.4,249.7
2415.4,2655.3,239.9
2478.5,2669.4,190.9
2401.7,2669.4,267.7
2383.1,2669.4,286.3
2405.8,2669.4,263.6
2464.4,2664.7,200.3
2363.6,2669.4,305.8
2396,2669.4,273.4
2423.7,2669.4,245.7
2383.4,2669.4,286
2324.3,2669.4,345.1
2419,2669.4,250.4
2326,2669.4,343.4
2416.1,2669.4,253.3
2360.2,2669.4,309.2
2367.4,2669.4,302
2375.3,2669.4,294.1
2406,2669.4,263.4
2422.1,2666.5,244.4
2407.4,2665.9,258.5
2286.8,2669.4,382.6
2492,2655.3,163.3
2372.9,2669.4,296.5
2419.3,2658,238.7
2399.5,2669.4,269.9
2460.7,2665.3,204.6
2431.3,2669.4,238.1
2419.5,2669.4,249.9
2527.8,2635.5,107.7
2423.1,2669.4,246.3
2420.8,2669.4,248.6
2402.1,2669.4,267.3
2447,2666.2,219.2
2439.5,2661.8,222.3
2510.5,2649.2,138.7
2495.5,2660.9,165.4
2479.8,2668.8,189
2422.2,2669.4,247.2
2494.2,2666.5,172.3
2456.9,2651.5,194.6
2450.1,2666.7,216.6
2369.8,2669.4,299.6
2446.3,2669.4,223.1
2421.6,2666.2,244.6
2398.2,2654.5,256.3
2430.7,2667.1,236.4
2504.4,2651.8,147.4
2382.8,2655.3,272.5
2450.5,2663.5,213
2558.2,2651.8,93.6000000000004
2477.2,2654.2,177
2478.6,2653.3,174.7
2458.5,2668.8,210.3
2507.2,2655.1,147.9
2412.6,2669.4,256.8
2438.3,2668.8,230.5
2424,2669.4,245.4
2342.2,2669.4,327.2
2435.7,2666.5,230.8
2340.8,2669.4,328.6
2472.3,2666.5,194.2
2471.2,2655.3,184.1
2455.9,2667.1,211.2
2396.7,2666.5,269.8
2456.5,2669.4,212.9
2396.8,2666.7,269.9
2385.1,2669.4,284.3
2493.8,2658,164.2
2402.3,2669.4,267.1
2386.1,2667.1,281
2403.5,2666.7,263.2
2387.8,2657.4,269.6
2361.3,2655.3,294
2461.5,2667.1,205.6
2432.8,2664.7,231.9
2452,2658,206
2429.4,2669.4,240
2310.8,2669.4,358.6
2444.1,2665.9,221.8
2382.2,2669.4,287.2
2408.9,2669.4,260.5
2392.3,2669.4,277.1
2404.5,2668.8,264.3
2476.1,2651.2,175.1
2465.9,2662.9,197
2391.7,2669.4,277.7
2396.6,2669.4,272.8
2483.1,2656.8,173.7
2434.3,2669.4,235.1
2456.4,2658,201.6
2437.5,2665.9,228.4
2444.7,2669.4,224.7
2394.8,2669.4,274.6
2469,2667.1,198.1
2318.6,2669.4,350.8
2384.1,2668.8,284.7
2466.2,2651.5,185.3
2404.8,2669.4,264.6
2400.7,2669.4,268.7
2445.5,2654.7,209.2
2487.5,2669.4,181.9
2407.7,2669.4,261.7
2421.2,2666.2,245
2454.6,2669.4,214.8
2479.2,2666.7,187.5
2425.2,2652.7,227.5
2404.5,2668.8,264.3
2453.9,2654.5,200.6
2356.2,2669.4,313.2
2434.7,2669.4,234.7
2419.6,2669.4,249.8
2392.5,2669.4,276.9
2356,2669.4,313.4
2438.5,2669.4,230.9
2466.7,2660.9,194.2
2363.7,2669.4,305.7
2413.9,2669.4,255.5
2423.6,2669.4,245.8
2460.2,2658,197.8
2396.3,2669.4,273.1
2384.2,2669.4,285.2
2316.1,2669.4,353.3
2379.5,2669.4,289.9
2399,2666.7,267.7
2484.3,2668.8,184.5
2331.6,2666.5,334.9
2419.2,2669.4,250.2
2479.3,2667.1,187.8
2366.1,2669.4,303.3
2354.2,2669.4,315.2
2467,2669.4,202.4
2445.3,2663.8,218.5
2396.6,2665.9,269.3
2401.9,2669.4,267.5
2452.5,2669.4,216.9
2413.1,2669.4,256.3
2400.3,2669.4,269.1
2473.3,2645.4,172.1
2392.9,2669.4,276.5
2324.8,2669.4,344.6
2340,2669.4,329.4
2421.3,2658,236.7
2336.7,2666.2,329.5
2376,2669.4,293.4
2469,2655.3,186.3
2417.6,2666.7,249.1
2404.9,2669.4,264.5
2440.7,2657.4,216.7
2413,2669.4,256.4
2368,2658,290
2304.6,2669.4,364.8
2395.1,2669.4,274.3
2445.1,2655.3,210.2
2462.6,2665.3,202.7
2430.8,2669.4,238.6
2411.2,2669.4,258.2
2427,2666.7,239.7
2405.3,2664.7,259.4
2343.9,2669.4,325.5
2327.1,2669.4,342.3
2348.4,2664.7,316.3
2483.2,2650,166.8
2393,2669.4,276.4
2442.8,2669.4,226.6
2423.6,2669.4,245.8
2419.9,2658,238.1
2422.9,2668.8,245.9
2479.2,2662.6,183.4
2403.6,2655.3,251.7
2446.4,2669.4,223
2528.8,2650.1,121.3
2411.1,2666.7,255.6
2305,2669.4,364.4
2415.1,2666.5,251.4
2435.4,2667.1,231.7
2512.7,2651.5,138.8
2435.6,2669.4,233.8
2366.3,2669.4,303.1
2349.7,2669.4,319.7
2412,2669.4,257.4
2377.6,2669.4,291.8
2454.2,2652.1,197.9
2503.2,2663.6,160.4
2432.2,2665.9,233.7
2431.5,2669.4,237.9
2448.3,2669.4,221.1
2454.6,2665.9,211.3
2404.4,2667.1,262.7
2446.5,2657.4,210.9
2386,2669.4,283.4
2508.9,2658,149.1
2351.7,2669.4,317.7
2429.5,2669.4,239.9
2440.9,2657.4,216.5
2402.1,2669.4,267.3
2330.2,2669.4,339.2
2389.5,2666.7,277.2
2441.5,2669.4,227.9
2273.9,2669.4,395.5
2423.8,2669.4,245.6
2360.6,2669.4,308.8
2419.2,2666.5,247.3
2400.7,2669.4,268.7
2484.7,2653.6,168.9
2402,2665.9,263.9
2413.7,2661.4,247.7
2470.5,2669.4,198.9
2418.8,2669.4,250.6
2481.3,2669.4,188.1
2453.7,2669.4,215.7
2572.8,2647.3,74.5
2426.7,2666.2,239.5
2487.6,2663.6,176
2435.9,2658,222.1
2460.9,2666.5,205.6
2518.5,2664.7,146.2
2412.9,2669.4,256.5
2420.3,2669.4,249.1
2433.9,2665.3,231.4
2386.7,2664.7,278
2347.5,2669.4,321.9
2439.6,2669.4,229.8
2383.6,2669.4,285.8
2409.4,2645.4,236
2412.4,2669.4,257
2409.4,2669.4,260
2329.4,2669.4,340
2468.6,2664.7,196.1
2490.7,2653.3,162.6
2421.4,2657.4,236
2426.7,2669.4,242.7
2400.7,2668.8,268.1
2475.5,2658,182.5
2372.2,2669.4,297.2
2480.5,2657.4,176.9
2388.6,2669.4,280.8
2427.7,2667.1,239.4
2409.8,2665.9,256.1
2347.6,2669.4,321.8
2382.1,2666.2,284.1
2453.9,2668.8,214.9
2415.1,2669.4,254.3
2450.8,2660.9,210.1
2436.1,2653.9,217.8
2373.9,2669.4,295.5
2338.1,2669.4,331.3
2352.4,2657.4,305
2444.4,2666.2,221.8
2451.8,2655.3,203.5
2384.8,2666.5,281.7
2390.2,2669.4,279.2
2410.1,2662.7,252.6
2457.2,2643.3,186.1
2391.5,2669.4,277.9
2498.5,2650,151.5
2358,2669.4,311.4
2425.4,2656.8,231.4
2365.3,2669.4,304.1
2458.2,2669.4,211.2
2386.4,2669.4,283
2434.6,2657.4,222.8
2440.3,2667.1,226.8
2293.1,2669.4,376.3
2460,2666.2,206.2
2374.9,2669.4,294.5
2442.7,2666.2,223.5
2423.4,2666.7,243.3
2449.9,2668.8,218.9
2388,2668.8,280.8
2419.8,2669.4,249.6
2472.9,2657.4,184.5
2418.4,2669.4,251
2372.7,2669.4,296.7
2419.1,2657.4,238.3
2418.7,2669.4,250.7
2440.3,2655.3,215
2384.4,2669.4,285
2477.5,2655.3,177.8
2411.7,2669.4,257.7
2419.9,2669.4,249.5
2464.8,2664.7,199.9
2477,2661.2,184.2
2461.3,2657.4,196.1
2428.4,2657.4,229
2486.2,2662.1,175.9
2358.6,2669.4,310.8
2433.8,2669.4,235.6
2500.4,2652.7,152.3
2310.4,2669.4,359
2364.7,2669.4,304.7
2383,2669.4,286.4
2317.8,2669.4,351.6
2439.7,2666.5,226.8
2320.3,2669.4,349.1
2317.5,2669.4,351.9
2454.3,2669.4,215.1
2462.5,2668.8,206.3
2543.5,2645.4,101.9
2418.1,2657.4,239.3
2525.2,2663.8,138.6
2378.1,2669.4,291.3
2371,2669.4,298.4
2409.3,2655.3,246
2392.8,2664.7,271.9
2422.8,2669.4,246.6
2401.1,2669.4,268.3
2460.4,2669.4,209
2350.6,2669.4,318.8
2440.5,2666.7,226.2
2453.4,2664.7,211.3
2369.2,2669.4,300.2
2337,2669.4,332.4
2340.7,2669.4,328.7
2376.2,2669.4,293.2
2421.3,2668.8,247.5
2411.3,2655.3,244
2389.7,2669.4,279.7
2472.5,2665.5,193
2402.5,2669.4,266.9
2372.7,2669.4,296.7
2428.9,2669.4,240.5
2420.7,2664.7,244
2358.7,2666.5,307.8
2425.3,2669.4,244.1
2360.6,2669.4,308.8
2388.8,2668.8,280
2469.3,2662.1,192.8
2447.8,2666.2,218.4
2375.3,2669.4,294.1
2425.4,2655.1,229.7
2469.2,2662.1,192.9
2548.5,2648.7,100.2
2434.4,2669.4,235
2467.4,2669.4,202
2504.7,2657.4,152.7
2438.9,2669.4,230.5
2406.1,2669.4,263.3
2401.5,2668.8,267.3
2387.5,2669.4,281.9
2470,2666.2,196.2
2449.1,2657.4,208.3
2389.7,2669.4,279.7
2380.1,2669.4,289.3
2419.9,2669.4,249.5
2505.5,2658,152.5
2505.7,2647.9,142.2
2478.4,2669.4,191
2429.6,2669.4,239.8
2452.2,2669.4,217.2
2432.1,2669.4,237.3
2385.4,2669.4,284
2315.2,2669.4,354.2
2397.5,2669.4,271.9
2423.3,2658,234.7
2369.8,2669.4,299.6
2340.8,2669.4,328.6
2412.6,2669.4,256.8
2459.8,2642.7,182.9
2376.8,2669.4,292.6
2411.6,2667.1,255.5
2477.8,2655.3,177.5
2480.3,2648,167.7
2406,2669.4,263.4
2462.7,2669.4,206.7
2429.3,2665.3,236
2405.4,2665.9,260.5
2486.9,2663.5,176.6
2380.3,2669.4,289.1
2378.6,2669.4,290.8
2412.7,2669.4,256.7
2433.1,2669.4,236.3
2392.2,2669.4,277.2
2435.6,2655.3,219.7
2410.8,2669.4,258.6
2486,2663.6,177.6
2399.6,2669.4,269.8
2472.2,2669.4,197.2
2299.5,2669.4,369.9
2400.7,2667.1,266.4
2424.7,2669.4,244.7
2431.6,2669.4,237.8
2399.7,2669.4,269.7
2442.7,2669.4,226.7
2382.7,2669.4,286.7
2406.9,2664.7,257.8
2424.3,2669.4,245.1
2402.3,2669.4,267.1
2451.9,2654.7,202.8
2456.4,2654.5,198.1
2358.4,2666.5,308.1
2396.1,2669.4,273.3
2336.4,2655.3,318.9
2471.2,2669.4,198.2
2395.8,2655.3,259.5
2355.8,2664.7,308.9
2466.2,2666.7,200.5
2440.7,2653.9,213.2
2343.3,2669.4,326.1
2488.7,2664.7,176
2457.7,2666.2,208.5
2383.7,2669.4,285.7
2482.2,2660.9,178.7
2408.1,2669.4,261.3
2493.1,2652.4,159.3
2350.3,2669.4,319.1
2407.8,2655.3,247.5
2398.1,2664.7,266.6
2396,2669.4,273.4
2398.5,2669.4,270.9
2396.9,2669.4,272.5
2449.2,2669.4,220.2
2415.2,2669.4,254.2
2555.3,2649.9,94.5999999999999
2336.7,2669.4,332.7
2400.7,2669.4,268.7
2488.6,2669.4,180.8
2466.5,2668.8,202.3
2426.1,2669.4,243.3
2398.8,2662.4,263.6
2296.8,2669.4,372.6
2359.6,2669.4,309.8
2388.2,2669.4,281.2
2498.1,2654.5,156.4
2366.2,2669.4,303.2
2346.4,2669.4,323
2472.1,2666.2,194.1
2465.9,2666.5,200.6
2390.5,2669.4,278.9
2387.7,2665.3,277.6
2412.8,2669.4,256.6
2427,2669.4,242.4
2426.9,2669.4,242.5
2342.3,2669.4,327.1
2413.7,2669.4,255.7
2464.6,2654.2,189.6
2421.3,2664.7,243.4
2382.1,2666.2,284.1
2477,2663.3,186.3
2393.9,2665.9,272
2430.5,2666.2,235.7
2417.1,2669.4,252.3
2351.1,2669.4,318.3
2461,2657.4,196.4
2423.8,2669.4,245.6
2407.1,2669.4,262.3
2481.6,2666.2,184.6
2371.8,2669.4,297.6
2418.4,2669.4,251
2436.8,2669.4,232.6
2405.6,2664.7,259.1
2343.3,2669.4,326.1
2475.9,2657.4,181.5
2394,2669.4,275.4
2410.9,2669.4,258.5
2384.7,2669.4,284.7
2461.8,2663.2,201.4
2431.6,2657.4,225.8
2346.5,2669.4,322.9
2481.7,2658,176.3
2367,2658,291
2363.4,2669.4,306
2409.4,2669.4,260
2426.1,2657.4,231.3
2456.6,2662.4,205.8
2465,2658,193
2357.1,2669.4,312.3
2464.4,2668.8,204.4
2457,2653.6,196.6
2329.6,2669.4,339.8
2516.2,2654.1,137.9
2423.5,2669.4,245.9
2398.6,2657.4,258.8
2467.6,2665.9,198.3
2413.7,2665,251.3
2405.2,2669.4,264.2
2472.5,2662.1,189.6
2386,2669.4,283.4
2457.5,2654.5,197
2442.4,2669.4,227
2443,2669.4,226.4
2332.1,2669.4,337.3
2442.1,2669.4,227.3
2377.2,2669.4,292.2
2437.6,2669.4,231.8
2385.1,2669.4,284.3
2416.8,2658,241.2
2416.4,2669.4,253
2459.9,2658,198.1
2476.5,2666.5,190
2388.2,2669.4,281.2
2386.4,2669.4,283
2380.5,2669.4,288.9
2353.1,2669.4,316.3
2453.3,2667.1,213.8
2456.7,2663.5,206.8
2456.3,2669.4,213.1
2419.3,2668.8,249.5
2439.9,2658,218.1
2461.2,2660.6,199.4
2362.8,2669.4,306.6
2495.4,2648.8,153.4
2427.1,2651.8,224.7
2402.4,2655.3,252.9
2456.5,2669.4,212.9
2340.1,2669.4,329.3
2539.5,2648.7,109.2
2375.2,2664.7,289.5
2462.4,2669.4,207
2435.6,2669.4,233.8
2345.9,2669.4,323.5
2453.1,2665.9,212.8
2339.9,2669.4,329.5
2438.2,2656.8,218.6
2474.7,2647.7,173
2466.9,2655.1,188.2
2492.7,2667.1,174.4
2460.4,2666.7,206.3
2431.5,2658,226.5
2483.2,2668.8,185.6
2291.4,2669.4,378
2354.1,2669.4,315.3
2410.3,2669.4,259.1
2381.1,2669.4,288.3
2406.4,2669.4,263
2503.2,2664.7,161.5
2389.6,2664.7,275.1
2322.8,2669.4,346.6
2405.6,2662.6,257
2453.7,2665.9,212.2
2413,2669.4,256.4
2499.3,2665.3,166
2429.6,2669.4,239.8
2386.3,2669.4,283.1
2442.9,2669.4,226.5
2351.8,2657.4,305.6
2440.6,2665.9,225.3
2433.6,2669.4,235.8
2371.7,2658,286.3
2439.7,2664.7,225
2518,2645.5,127.5
2465.5,2651.2,185.7
2387.8,2668.8,281
2441.7,2669.4,227.7
2415.8,2666.5,250.7
2396.2,2658,261.8
2495.4,2656.8,161.4
2444.8,2669.4,224.6
2419.5,2669.4,249.9
2365.6,2669.4,303.8
2350.8,2669.4,318.6
2301,2669.4,368.4
2331.4,2669.4,338
2366,2669.4,303.4
2455.4,2666.2,210.8
2447.6,2667.1,219.5
2355.8,2669.4,313.6
2440.2,2666.2,226
2380.6,2666.2,285.6
2388.7,2669.4,280.7
2402.4,2669.4,267
2371.1,2663.6,292.5
2474.3,2669.4,195.1
2389.1,2669.4,280.3
2413.6,2669.4,255.8
2430,2667.1,237.1
2388,2669.4,281.4
2355.7,2669.4,313.7
2381.1,2669.4,288.3
2510.3,2663.6,153.3
2493.3,2645.4,152.1
2382.2,2667.1,284.9
2383,2669.4,286.4
2444.7,2658,213.3
2322.9,2669.4,346.5
2456.1,2658,201.9
2348.4,2669.4,321
2480.7,2659.6,178.9
2466.6,2668.8,202.2
2497.5,2669.4,171.9
2476.2,2669.4,193.2
2413.9,2669.4,255.5
2437.9,2647.3,209.4
2352.4,2669.4,317
2428.7,2665.9,237.2
2442.6,2658,215.4
2523.7,2665.9,142.2
2384.9,2669.4,284.5
2329.4,2669.4,340
2388.9,2657.4,268.5
2502.7,2660.9,158.2
2349.1,2669.4,320.3
2450.5,2651.8,201.3
2405.5,2669.4,263.9
2386.2,2669.4,283.2
2409,2669.4,260.4
2409,2669.4,260.4
2427.3,2669.4,242.1
2500,2663.5,163.5
2374.3,2669.4,295.1
2404.2,2669.4,265.2
2357.2,2669.4,312.2
2418.5,2669.4,250.9
2412,2669.4,257.4
2415.5,2669.4,253.9
2462.6,2669.4,206.8
2408.8,2669.4,260.6
2391.1,2669.4,278.3
2465.7,2651.8,186.1
2394.2,2669.4,275.2
2421.7,2666.5,244.8
2495.3,2642.1,146.8
2401.3,2669.4,268.1
2370.8,2669.4,298.6
2394.5,2669.4,274.9
2455.8,2667.1,211.3
2391.1,2669.4,278.3
2320.9,2669.4,348.5
2496.6,2665.9,169.3
2486.7,2660.2,173.5
2438.1,2669.4,231.3
2498.7,2655.3,156.6
2484.5,2665.9,181.4
2287.8,2669.4,381.6
2466.7,2655.3,188.6
2456.1,2652.7,196.6
2431.2,2657.4,226.2
2429.5,2666.5,237
2370.5,2666.2,295.7
2454.3,2650,195.7
2433.9,2665.9,232
2440.1,2669.4,229.3
2517.1,2648.1,131
2497.5,2656.2,158.7
2441,2669.4,228.4
2473.9,2669.4,195.5
2445,2668.8,223.8
2458.1,2669.4,211.3
2394.1,2667.1,273
2433.7,2657.4,223.7
2438.4,2663,224.6
2408.7,2662.1,253.4
2478.3,2666.5,188.2
2456.4,2669.4,213
2394.8,2669.4,274.6
2479.8,2665.6,185.8
2487,2669.4,182.4
2430.3,2666.7,236.4
2494,2662.6,168.6
2320.3,2669.4,349.1
2378.5,2666.2,287.7
2418.6,2667.1,248.5
2425.1,2669.4,244.3
2447.9,2657.4,209.5
2425.1,2664.7,239.6
2359.5,2669.4,309.9
2370,2669.4,299.4
2446.9,2657.4,210.5
2360.4,2669.4,309
2549.4,2641,91.5999999999999
2379.2,2669.4,290.2
2445.6,2669.4,223.8
2401.1,2658,256.9
2299.8,2669.4,369.6
2321.6,2669.4,347.8
2360.6,2669.4,308.8
2450.7,2669.4,218.7
2385.9,2669.4,283.5
2508.5,2663.6,155.1
2392.2,2669.4,277.2
2362.6,2669.4,306.8
2390.9,2666.2,275.3
2463.3,2658,194.7
2483.8,2666.5,182.7
2469.3,2662.1,192.8
2481.5,2657.4,175.9
2412.7,2669.4,256.7
2375.6,2666.5,290.9
2435.1,2655.3,220.2
2460.1,2668.8,208.7
2458.7,2669.4,210.7
2363.3,2669.4,306.1
2473.7,2664.7,191
2384.3,2669.4,285.1
2410.9,2668.8,257.9
2363.3,2669.4,306.1
2405.7,2658,252.3
2298.9,2669.4,370.5
2460.7,2658,197.3
2356.3,2669.4,313.1
2406.7,2669.4,262.7
2453.1,2649.8,196.7
2346.8,2669.4,322.6
2429.9,2669.4,239.5
2466.5,2657.4,190.9
2379.9,2669.4,289.5
2466,2669.4,203.4
2355.9,2669.4,313.5
2401.8,2666.2,264.4
2420.3,2665.9,245.6
2412.7,2652.4,239.7
2379.2,2669.4,290.2
2433.1,2642.7,209.6
2482,2669.4,187.4
2304.6,2669.4,364.8
2488.3,2654.5,166.2
2527.3,2644,116.7
2502.5,2656.8,154.3
2516.8,2665.9,149.1
2396.2,2669.4,273.2
2492.7,2654.2,161.5
2386.3,2663.6,277.3
2392.9,2657.4,264.5
2406,2669.4,263.4
2485,2652,167
2447.2,2668.8,221.6
2444.2,2654.7,210.5
2367,2666.5,299.5
2395.6,2669.4,273.8
2409.8,2657.4,247.6
2421.1,2667.1,246
2477.2,2657.4,180.2
2487.4,2665.9,178.5
2362.5,2669.4,306.9
2405,2669.4,264.4
2333.3,2669.4,336.1
2467.3,2662.1,194.8
2486,2655.3,169.3
2481.9,2669.4,187.5
2404.9,2669.4,264.5
2481.8,2657.4,175.6
2454.1,2668.8,214.7
2419.3,2657.4,238.1
2368.7,2669.4,300.7
2406.3,2669.4,263.1
2374.7,2669.4,294.7
2462.8,2654.5,191.7
2456.1,2666.1,210
2410.9,2668.8,257.9
2364.8,2669.4,304.6
2403.6,2665.9,262.3
2405.6,2669.4,263.8
2404.3,2660.9,256.6
2437.5,2657.4,219.9
2477.6,2654.5,176.9
2369.2,2669.4,300.2
2387.8,2661.2,273.4
2294.1,2669.4,375.3
2494.9,2653.9,159
2357.8,2669.4,311.6
2466.4,2668.8,202.4
2371.7,2669.4,297.7
2478.9,2658,179.1
2408.6,2669.4,260.8
2435.9,2655.3,219.4
2491,2655.3,164.3
2335.9,2669.4,333.5
2349.8,2669.4,319.6
2446.2,2669.4,223.2
2457,2650,193
2408,2669.4,261.4
2348.9,2669.4,320.5
2498.6,2658.1,159.5
2345.2,2669.4,324.2
2431.3,2652,220.7
2423.2,2667.1,243.9
2348,2669.4,321.4
2473.4,2666.7,193.3
2518.3,2645.4,127.1
2461.2,2666.2,205
2437.5,2669.4,231.9
2426.6,2669.4,242.8
2411.6,2669.4,257.8
2435.1,2661.4,226.3
2444.6,2664.7,220.1
2464.9,2669.4,204.5
2477.4,2669.4,192
2439.4,2667.1,227.7
2410.7,2665.9,255.2
2395.6,2669.4,273.8
2485.8,2651.8,166
2417.5,2655.3,237.8
2413,2666.5,253.5
2424.2,2669.4,245.2
2417.7,2663.6,245.9
2405.1,2658,252.9
2371.3,2669.4,298.1
2399,2666.1,267.1
2425.7,2664.1,238.4
2433.4,2663.3,229.9
2450.4,2664.7,214.3
2465.5,2655.3,189.8
2362.9,2669.4,306.5
2470.5,2665.5,195
2489.7,2667.1,177.4
2466.3,2665,198.7
2434.9,2664.7,229.8
2335.5,2669.4,333.9
2429.4,2657.4,228
2372.2,2669.4,297.2
2410.9,2669.4,258.5
2364.7,2669.4,304.7
2372.8,2669.4,296.6
2441.8,2665.9,224.1
2459.7,2651.8,192.1
2431.9,2658,226.1
2425.4,2666.2,240.8
2335.4,2669.4,334
2277.5,2669.4,391.9
2424.4,2666.7,242.3
2434,2669.4,235.4
2413,2666.7,253.7
2408.3,2669.4,261.1
2471.4,2657.4,186
2340.9,2669.4,328.5
2373.5,2669.4,295.9
2473.9,2655.3,181.4
2444.8,2666.7,221.9
2411.8,2669.4,257.6
